listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event
"765 8th Avenue Dr SE, Hickory, NC 28602",765 8th Avenue Dr SE,Hickory,NC,,forRent,3,1463,,1750,92,https://www.zillow.com/homedetails/765-8th-Avenue-Dr-SE-Hickory-NC-28602/71963561_zpid/,,110000,2026-08-20T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Listed for rent,2023-05-15T00:00:00.000Z,Listing removed,2023-04-28T00:00:00.000Z,Price change,2023-04-07T00:00:00.000Z,Listed for rent,2023-01-25T00:00:00.000Z,Sold
"2781 19th Ave NE, Hickory, NC 28601",2781 19th Ave NE,Hickory,NC,,forRent,3,2500,,2200,36,https://www.zillow.com/homedetails/2781-19th-Ave-NE-Hickory-NC-28601/71935770_zpid/,,,2026-08-17T00:00:00.000Z,Listed for rent,2025-10-14T00:00:00.000Z,Listing removed,2025-09-27T00:00:00.000Z,Price change,2025-09-15T00:00:00.000Z,Listed for rent,2025-07-13T00:00:00.000Z,Listing removed,2025-07-10T00:00:00.000Z,Listed for rent
"5694 Claridge Dr, Hickory, NC 28602",5694 Claridge Dr,Hickory,NC,,forRent,3,2200,,2150,123,https://www.zillow.com/homedetails/5694-Claridge-Dr-Hickory-NC-28602/71906250_zpid/,,113500,2026-05-22T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-02T00:00:00.000Z,Listed for rent,2000-11-03T00:00:00.000Z,Sold,,,,
"8889 State Highway 127, Hickory, NC 28601",8889 State Highway 127,Hickory,NC,,forRent,3,920,,1300,12,https://www.zillow.com/homedetails/8889-State-Highway-127-Hickory-NC-28601/229589331_zpid/,,115000,2026-09-10T00:00:00.000Z,Listed for rent,2025-06-26T00:00:00.000Z,Listing removed,2025-06-20T00:00:00.000Z,Listed for rent,2015-06-10T00:00:00.000Z,Sold,,,,
"2130 10th St SE, Hickory, NC 28602",2130 10th St SE,Hickory,NC,,forRent,4,2174,,2250,46,https://www.zillow.com/homedetails/2130-10th-St-SE-Hickory-NC-28602/463122074_zpid/,,,2026-08-07T00:00:00.000Z,Listed for rent,2026-07-20T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Price change,2026-06-11T00:00:00.000Z,Listed for sale,,,,
"1181 Courtney Dr, Hickory, NC 28602",1181 Courtney Dr,Hickory,NC,,forRent,4,993,,1950,19,https://www.zillow.com/homedetails/1181-Courtney-Dr-Hickory-NC-28602/71914325_zpid/,,115000,2026-09-03T00:00:00.000Z,Listed for rent,2025-03-27T00:00:00.000Z,Listing removed,2025-02-28T00:00:00.000Z,Listed for rent,2024-09-18T00:00:00.000Z,Sold,2005-05-02T00:00:00.000Z,Sold,,
"3315 23rd St NE, Hickory, NC 28601",3315 23rd St NE,Hickory,NC,,forRent,3,1369,,1995,19,https://www.zillow.com/homedetails/3315-23rd-St-NE-Hickory-NC-28601/71909821_zpid/,,145000,2026-09-03T00:00:00.000Z,Listed for rent,2026-07-02T00:00:00.000Z,Sold,2026-06-18T00:00:00.000Z,Listed for sale,,,,,,
"512 12th Ave NE, Hickory, NC 28601",512 12th Ave NE,Hickory,NC,,forRent,3,1334,,1595,71,https://www.zillow.com/homedetails/512-12th-Ave-NE-Hickory-NC-28601/463832995_zpid/,,,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,
"736 12th Ave NW, Hickory, NC 28601",736 12th Ave NW,Hickory,NC,,forRent,3,1852,,1900,22,https://www.zillow.com/homedetails/736-12th-Ave-NW-Hickory-NC-28601/71948672_zpid/,,,2026-08-31T00:00:00.000Z,Listed for rent,,,,,,,,,,
"422 Janie Cir, Hickory, NC 28601",422 Janie Cir,Hickory,NC,,forRent,4,2800,,2500,22,https://www.zillow.com/homedetails/422-Janie-Cir-Hickory-NC-28601/460859494_zpid/,,,2026-09-01T00:00:00.000Z,Listed for rent,2026-07-21T00:00:00.000Z,Listing removed,2026-03-05T00:00:00.000Z,Listed for rent,,,,,,
"3605 16th St NE, Hickory, NC 28601",3605 16th St NE,Hickory,NC,,forRent,3,1395,,1850,22,https://www.zillow.com/homedetails/3605-16th-St-NE-Hickory-NC-28601/71966217_zpid/,,150000,2026-08-31T00:00:00.000Z,Listed for rent,2026-06-19T00:00:00.000Z,Listing removed,2026-05-22T00:00:00.000Z,Listed for rent,2025-11-10T00:00:00.000Z,Sold,2025-09-09T00:00:00.000Z,Price change,2025-09-02T00:00:00.000Z,Price change
"4030 Buff St, Hickory, NC 28602",4030 Buff St,Hickory,NC,,forRent,3,2000,,1800,14,https://www.zillow.com/homedetails/4030-Buff-St-Hickory-NC-28602/227237379_zpid/,,132400,2026-09-18T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Listed for rent,2024-04-24T00:00:00.000Z,Listing removed,2024-04-05T00:00:00.000Z,Price change,2023-11-29T00:00:00.000Z,Price change,2023-11-06T00:00:00.000Z,Price change
"3927 Newhall Dr NW, Hickory, NC 28601",3927 Newhall Dr NW,Hickory,NC,,forRent,3,1082,,1450,19,https://www.zillow.com/homedetails/3927-Newhall-Dr-NW-Hickory-NC-28601/98193008_zpid/,,205000,2026-09-03T00:00:00.000Z,Listed for rent,2024-07-24T00:00:00.000Z,Listing removed,2024-07-18T00:00:00.000Z,Price change,2024-07-08T00:00:00.000Z,Price change,2024-05-07T00:00:00.000Z,Listed for rent,2022-03-30T00:00:00.000Z,Sold
"1117 13th Ave NW, Hickory, NC 28601",1117 13th Ave NW,Hickory,NC,,forRent,3,1600,,1800,6,https://www.zillow.com/homedetails/1117-13th-Ave-NW-Hickory-NC-28601/71915627_zpid/,,252000,2026-09-16T00:00:00.000Z,Listed for rent,2025-09-19T00:00:00.000Z,Listing removed,2025-09-02T00:00:00.000Z,Price change,2025-07-23T00:00:00.000Z,Price change,2025-07-15T00:00:00.000Z,Listed for rent,2025-05-20T00:00:00.000Z,Listing removed
"149 20th Ave NW, Hickory, NC 28601",149 20th Ave NW,Hickory,NC,,forRent,4,3010,,2400,11,https://www.zillow.com/homedetails/149-20th-Ave-NW-Hickory-NC-28601/71962215_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,2026-02-26T00:00:00.000Z,Listing removed,2026-01-15T00:00:00.000Z,Listed for rent,,,,,,
"502 12th Ave NE, Hickory, NC 28601",502 12th Ave NE,Hickory,NC,,forRent,3,1334,,1595,27,https://www.zillow.com/homedetails/502-12th-Ave-NE-Hickory-NC-28601/463061458_zpid/,,,2026-08-26T00:00:00.000Z,Listed for rent,2026-07-31T00:00:00.000Z,Listing removed,2026-06-09T00:00:00.000Z,Listed for rent,,,,,,
"26 Deerfield Dr, Ward, AR 72176",26 Deerfield Dr,Ward,AR,,forRent,3,1309,,1550,1,https://www.zillow.com/homedetails/26-Deerfield-Dr-Ward-AR-72176/261138_zpid/,,125000,2026-09-22T00:00:00.000Z,Listed for rent,2026-09-14T00:00:00.000Z,Listing removed,2026-09-10T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Listed for sale,2013-05-29T00:00:00.000Z,Sold,,
"28 Burns Dr, Cabot, AR 72023",28 Burns Dr,Cabot,AR,,forRent,3,1288,,1350,63,https://www.zillow.com/homedetails/28-Burns-Dr-Cabot-AR-72023/255699_zpid/,,146000,2026-08-31T00:00:00.000Z,Price change,2026-07-21T00:00:00.000Z,Listed for rent,2025-08-07T00:00:00.000Z,Listing removed,2025-07-14T00:00:00.000Z,Price change,2025-07-03T00:00:00.000Z,Listed for rent,2022-06-28T00:00:00.000Z,Sold
"4029 6th Street Dr NW, Hickory, NC 28601",4029 6th Street Dr NW,Hickory,NC,,forRent,3,1566,,2400,11,https://www.zillow.com/homedetails/4029-6th-Street-Dr-NW-Hickory-NC-28601/71931514_zpid/,,173000,2026-09-11T00:00:00.000Z,Listed for rent,2020-02-24T00:00:00.000Z,Sold,2020-01-18T00:00:00.000Z,Pending sale,2019-11-30T00:00:00.000Z,Listed for sale,2019-11-06T00:00:00.000Z,Pending sale,2019-09-24T00:00:00.000Z,Price change
"209 N Madison St, Cabot, AR 72023",209 N Madison St,Cabot,AR,,forRent,3,1524,,1895,74,https://www.zillow.com/homedetails/209-N-Madison-St-Cabot-AR-72023/439267452_zpid/,,,2026-07-10T00:00:00.000Z,Listed for rent,2025-06-24T00:00:00.000Z,Listing removed,2025-06-19T00:00:00.000Z,Listed for rent,2025-06-19T00:00:00.000Z,Listing removed,2025-04-10T00:00:00.000Z,Price change,2025-03-05T00:00:00.000Z,Listed for rent
"514 12th Ave NE, Hickory, NC 28601",514 12th Ave NE,Hickory,NC,,forRent,3,1334,,1595,10,https://www.zillow.com/homedetails/514-12th-Ave-NE-Hickory-NC-28601/463091031_zpid/,,,2026-09-12T00:00:00.000Z,Listed for rent,2026-07-13T00:00:00.000Z,Listing removed,2026-06-10T00:00:00.000Z,Listed for rent,,,,,,
"1928 36th Ave NE, Hickory, NC 28601",1928 36th Ave NE,Hickory,NC,,forRent,3,,,2000,49,https://www.zillow.com/homedetails/1928-36th-Ave-NE-Hickory-NC-28601/71548772_zpid/,,206146,2026-09-04T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Listed for rent,2023-06-02T00:00:00.000Z,Sold,2023-05-10T00:00:00.000Z,Pending sale,,,,
"104 Herald Pl, Cabot, AR 72023",104 Herald Pl,Cabot,AR,,forRent,3,1232,,1095,50,https://www.zillow.com/homedetails/104-Herald-Pl-Cabot-AR-72023/252206_zpid/,,155000,2026-08-03T00:00:00.000Z,Listed for rent,2024-11-23T00:00:00.000Z,Listing removed,2024-11-14T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Listing removed,2023-11-10T00:00:00.000Z,Price change,2023-10-18T00:00:00.000Z,Listed for rent
"26 Stonewood Dr, Cabot, AR 72023",26 Stonewood Dr,Cabot,AR,,forRent,3,1698,,1900,29,https://www.zillow.com/homedetails/26-Stonewood-Dr-Cabot-AR-72023/55151081_zpid/,,157000,2026-08-24T00:00:00.000Z,Listed for rent,2026-04-27T00:00:00.000Z,Sold,2025-11-06T00:00:00.000Z,Listing removed,2025-10-20T00:00:00.000Z,Price change,2025-09-18T00:00:00.000Z,Listed for sale,2018-02-05T00:00:00.000Z,Listing removed
"22 Kirkland St, Ward, AR 72176",22 Kirkland St,Ward,AR,,forRent,3,1185,,1350,21,https://www.zillow.com/homedetails/22-Kirkland-St-Ward-AR-72176/261280_zpid/,,84000,2026-07-15T00:00:00.000Z,Listed for rent,2026-06-16T00:00:00.000Z,Sold,2026-06-14T00:00:00.000Z,Contingent,2026-06-02T00:00:00.000Z,Price change,2026-05-28T00:00:00.000Z,Listed for sale,2014-10-30T00:00:00.000Z,Sold
"302 N Lincoln St, Cabot, AR 72023",302 N Lincoln St,Cabot,AR,,forRent,3,1318,,1500,0,https://www.zillow.com/homedetails/302-N-Lincoln-St-Cabot-AR-72023/253236_zpid/,,119000,2026-09-22T00:00:00.000Z,Listed for rent,2014-02-28T00:00:00.000Z,Sold,,,,,,,,
"56 Razorback Cv, Austin, AR 72007",56 Razorback Cv,Austin,AR,,forRent,3,1250,,1595,5,https://www.zillow.com/homedetails/56-Razorback-Cv-Austin-AR-72007/99434828_zpid/,,195000,2026-09-18T00:00:00.000Z,Listed for rent,2022-09-27T00:00:00.000Z,Sold,2022-07-29T00:00:00.000Z,Sold,2020-03-01T00:00:00.000Z,Listing removed,2019-10-07T00:00:00.000Z,Listed for sale,2019-08-01T00:00:00.000Z,Listing removed
"18 Lilly Ann Ct, Ward, AR 72176",18 Lilly Ann Ct,Ward,AR,,forRent,3,1355,,0,7,https://www.zillow.com/homedetails/18-Lilly-Ann-Ct-Ward-AR-72176/445792648_zpid/,,18000,2026-09-15T00:00:00.000Z,Listed for rent,2022-10-25T00:00:00.000Z,Listing removed,2022-10-07T00:00:00.000Z,Listed for sale,2017-08-16T00:00:00.000Z,Sold,,,,
"53 Dunnaway Dr, Austin, AR 72007",53 Dunnaway Dr,Austin,AR,,forRent,3,1403,,1375,69,https://www.zillow.com/homedetails/53-Dunnaway-Dr-Austin-AR-72007/2056813469_zpid/,,195000,2026-09-13T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-08-25T00:00:00.000Z,Price change,2026-07-16T00:00:00.000Z,Listed for rent,2025-09-03T00:00:00.000Z,Listing removed,2025-09-02T00:00:00.000Z,Listing removed
"1155 Jackson Rd, Ward, AR 72176",1155 Jackson Rd,Ward,AR,,forRent,3,1280,,1300,12,https://www.zillow.com/homedetails/1155-Jackson-Rd-Ward-AR-72176/99441054_zpid/,,,2026-09-10T00:00:00.000Z,Listed for rent,2026-03-18T00:00:00.000Z,Listing removed,2026-03-13T00:00:00.000Z,Price change,2026-02-24T00:00:00.000Z,Listed for rent,2026-01-12T00:00:00.000Z,Listing removed,2025-11-14T00:00:00.000Z,Price change
"125 Old Red Rd, Ward, AR 72176",125 Old Red Rd,Ward,AR,,forRent,3,1280,,1000,19,https://www.zillow.com/homedetails/125-Old-Red-Rd-Ward-AR-72176/99434787_zpid/,,,2026-09-03T00:00:00.000Z,Listed for rent,2026-06-01T00:00:00.000Z,Listing removed,2026-05-19T00:00:00.000Z,Listed for rent,2026-04-20T00:00:00.000Z,Listing removed,2026-03-26T00:00:00.000Z,Listed for rent,2025-10-29T00:00:00.000Z,Listing removed
"15 Jennifer Cv, Ward, AR 72176",15 Jennifer Cv,Ward,AR,,forRent,3,1328,,1550,47,https://www.zillow.com/homedetails/15-Jennifer-Cv-Ward-AR-72176/2063023920_zpid/,,210000,2026-09-19T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,2023-12-19T00:00:00.000Z,Sold,2022-06-21T00:00:00.000Z,Listing removed,2022-06-07T00:00:00.000Z,Price change
"2098 10th St SE, Hickory, NC 28601",2098 10th St SE,Hickory,NC,,forRent,4,2174,,2295,20,https://www.zillow.com/homedetails/2098-10th-St-SE-Hickory-NC-28601/461180979_zpid/,,309000,2026-09-22T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-03-20T00:00:00.000Z,Pending sale,2026-03-20T00:00:00.000Z,Listed for sale,,
"103 E Scott St, Carlisle, AR 72024",103 E Scott St,Carlisle,AR,,forRent,3,1556,,1250,10,https://www.zillow.com/homedetails/103-E-Scott-St-Carlisle-AR-72024/258138_zpid/,,75000,2026-09-13T00:00:00.000Z,Price change,2026-08-09T00:00:00.000Z,Listed for rent,2025-05-14T00:00:00.000Z,Sold,2025-03-28T00:00:00.000Z,Sold,2024-12-02T00:00:00.000Z,Listed for sale,2014-01-15T00:00:00.000Z,Sold
"1431 Mammoth Rd, Hickory, NC 28602",1431 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2245,21,https://www.zillow.com/homedetails/1431-Mammoth-Rd-Hickory-NC-28602/455924046_zpid/,,307679,2026-09-11T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Listed for rent,2026-08-31T00:00:00.000Z,Sold,2026-07-20T00:00:00.000Z,Pending sale,2026-07-14T00:00:00.000Z,Price change,2026-06-30T00:00:00.000Z,Price change
"34 Woodhaven Dr, Cabot, AR 72023",34 Woodhaven Dr,Cabot,AR,,forRent,3,1305,,1550,47,https://www.zillow.com/homedetails/34-Woodhaven-Dr-Cabot-AR-72023/338206710_zpid/,,165000,2026-09-19T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,2025-04-03T00:00:00.000Z,Listing removed,2025-03-15T00:00:00.000Z,Price change,2025-02-13T00:00:00.000Z,Price change
"63 8th St SE, Hickory, NC 28602",63 8th St SE,Hickory,NC,,forRent,3,1226,,1895,6,https://www.zillow.com/homedetails/63-8th-St-SE-Hickory-NC-28602/82176711_zpid/,,89000,2026-09-16T00:00:00.000Z,Listed for rent,2025-08-13T00:00:00.000Z,Listing removed,2025-08-08T00:00:00.000Z,Listed for rent,2024-07-16T00:00:00.000Z,Listing removed,2024-07-05T00:00:00.000Z,Listed for rent,2024-06-20T00:00:00.000Z,Listing removed
"2953 31st Street Ln NE, Hickory, NC 28601",2953 31st Street Ln NE,Hickory,NC,,forRent,4,2097,,2295,6,https://www.zillow.com/homedetails/2953-31st-Street-Ln-NE-Hickory-NC-28601/463168265_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-08-12T00:00:00.000Z,Price change,2026-07-18T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change
"2957 31st Street Ln NE, Hickory, NC 28601",2957 31st Street Ln NE,Hickory,NC,,forRent,4,1889,,2225,6,https://www.zillow.com/homedetails/2957-31st-Street-Ln-NE-Hickory-NC-28601/463788123_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for sale,,,,
"1419 Mammoth Rd, Hickory, NC 28602",1419 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2275,20,https://www.zillow.com/homedetails/1419-Mammoth-Rd-Hickory-NC-28602/461722721_zpid/,,292400,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-04-15T00:00:00.000Z,Listed for sale,,,,
"1415 Mammoth Rd, Hickory, NC 28602",1415 Mammoth Rd,Hickory,NC,,forRent,4,1927,,2145,20,https://www.zillow.com/homedetails/1415-Mammoth-Rd-Hickory-NC-28602/461722523_zpid/,,272500,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-02T00:00:00.000Z,Price change,2026-04-15T00:00:00.000Z,Listed for sale,,
"111 Miramar Dr, Maumelle, AR 72113",111 Miramar Dr,Maumelle,AR,,forRent,3,2404,,2390,18,https://www.zillow.com/homedetails/111-Miramar-Dr-Maumelle-AR-72113/328081_zpid/,,240000,2026-09-04T00:00:00.000Z,Listed for rent,2025-04-03T00:00:00.000Z,Listing removed,2025-03-18T00:00:00.000Z,Listed for rent,2024-02-23T00:00:00.000Z,Listing removed,2024-01-18T00:00:00.000Z,Listed for rent,2022-02-23T00:00:00.000Z,Listing removed
"1406 Mammoth Rd, Hickory, NC 28602",1406 Mammoth Rd,Hickory,NC,,forRent,3,1749,,2025,20,https://www.zillow.com/homedetails/1406-Mammoth-Rd-Hickory-NC-28602/460650036_zpid/,,258000,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-02T00:00:00.000Z,Price change,2026-05-12T00:00:00.000Z,Price change,2026-02-24T00:00:00.000Z,Price change
"9 Oak Forest Dr, Maumelle, AR 72113",9 Oak Forest Dr,Maumelle,AR,,forRent,3,1176,,1675,7,https://www.zillow.com/homedetails/9-Oak-Forest-Dr-Maumelle-AR-72113/326498_zpid/,,785000,2026-09-15T00:00:00.000Z,Listed for rent,2026-01-10T00:00:00.000Z,Listing removed,2025-12-01T00:00:00.000Z,Listed for rent,2015-05-29T00:00:00.000Z,Sold,2008-09-12T00:00:00.000Z,Sold,,
"3531 Wandering Ln NE, Hickory, NC 28601",3531 Wandering Ln NE,Hickory,NC,,forRent,3,1800,,2300,8,https://www.zillow.com/homedetails/3531-Wandering-Ln-NE-Hickory-NC-28601/71944979_zpid/,,172000,2026-09-20T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Listed for rent,2026-06-08T00:00:00.000Z,Sold,2021-04-21T00:00:00.000Z,Sold,,,,
"3001 Wild Berry Dr, Benton, AR 72015",3001 Wild Berry Dr,Benton,AR,,forRent,3,1486,,1725,32,https://www.zillow.com/homedetails/3001-Wild-Berry-Dr-Benton-AR-72015/71716346_zpid/,,184900,2026-08-21T00:00:00.000Z,Listed for rent,2024-07-31T00:00:00.000Z,Listing removed,2024-07-05T00:00:00.000Z,Listed for rent,2023-04-21T00:00:00.000Z,Listing removed,2023-04-19T00:00:00.000Z,Listed for rent,2022-03-28T00:00:00.000Z,Listing removed
"15 Summerfield Dr, Conway, AR 72034",15 Summerfield Dr,Conway,AR,,forRent,3,1508,,1800,24,https://www.zillow.com/homedetails/15-Summerfield-Dr-Conway-AR-72034/238239_zpid/,,99000,2026-08-29T00:00:00.000Z,Listed for rent,2014-12-30T00:00:00.000Z,Sold,2005-06-02T00:00:00.000Z,Sold,,,,,,
"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,Conway,AR,,forRent,3,2220,,1775,40,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,,89090,2026-08-13T00:00:00.000Z,Listed for rent,2025-06-20T00:00:00.000Z,Listing removed,2025-05-09T00:00:00.000Z,Listed for rent,2017-12-01T00:00:00.000Z,Listing removed,2017-08-20T00:00:00.000Z,Price change,2017-05-31T00:00:00.000Z,Listed for sale
"1810 Rich Smith Ln, Conway, AR 72032",1810 Rich Smith Ln,Conway,AR,,forRent,3,2310,,2500,57,https://www.zillow.com/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,,,2026-07-27T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Price change,2026-04-22T00:00:00.000Z,Price change,2026-01-07T00:00:00.000Z,Listed for rent,,,,
"3264 Sidell Estates Dr, Benton, AR 72015",3264 Sidell Estates Dr,Benton,AR,,forRent,4,1652,,1795,39,https://www.zillow.com/homedetails/3264-Sidell-Estates-Dr-Benton-AR-72015/2063496322_zpid/,,,2026-08-14T00:00:00.000Z,Listed for rent,2022-07-02T00:00:00.000Z,Listing removed,2022-06-10T00:00:00.000Z,Price change,2022-04-28T00:00:00.000Z,Listed for sale,,,,
"617 14th St SW, Hickory, NC 28602",617 14th St SW,Hickory,NC,,forRent,3,1190,,1650,12,https://www.zillow.com/homedetails/617-14th-St-SW-Hickory-NC-28602/456095233_zpid/,,,2026-09-23T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Listed for rent,2025-10-02T00:00:00.000Z,Listing removed,2025-09-12T00:00:00.000Z,Price change,2025-09-05T00:00:00.000Z,Price change,2025-08-20T00:00:00.000Z,Listed for rent
"5399 Heritage Valley Dr, Benton, AR 72019",5399 Heritage Valley Dr,Benton,AR,,forRent,4,1790,,1800,57,https://www.zillow.com/homedetails/5399-Heritage-Valley-Dr-Benton-AR-72019/2062299989_zpid/,,245000,2026-09-10T00:00:00.000Z,Price change,2026-08-31T00:00:00.000Z,Price change,2026-07-27T00:00:00.000Z,Listed for rent,2026-07-15T00:00:00.000Z,Listing removed,2026-05-22T00:00:00.000Z,Price change,2026-04-02T00:00:00.000Z,Listed for sale
"2 Hawthorne Dr, Conway, AR 72034",2 Hawthorne Dr,Conway,AR,,forRent,3,1408,,1600,60,https://www.zillow.com/homedetails/2-Hawthorne-Dr-Conway-AR-72034/237001_zpid/,,102000,2026-09-22T00:00:00.000Z,Price change,2026-09-06T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Price change,2026-07-24T00:00:00.000Z,Listed for rent,2014-07-29T00:00:00.000Z,Sold,2014-05-16T00:00:00.000Z,Price change
"313 S Neeley St, Benton, AR 72015",313 S Neeley St,Benton,AR,,forRent,3,1800,,1595,36,https://www.zillow.com/homedetails/313-S-Neeley-St-Benton-AR-72015/2067919637_zpid/,,205000,2026-09-10T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Listed for rent,2025-09-14T00:00:00.000Z,Listing removed,2025-09-02T00:00:00.000Z,Listed for rent,2023-02-17T00:00:00.000Z,Listing removed,2023-01-29T00:00:00.000Z,Listed for rent
"2 Corbet Ln, Maumelle, AR 72113",2 Corbet Ln,Maumelle,AR,,forRent,3,1523,,2300,32,https://www.zillow.com/homedetails/2-Corbet-Ln-Maumelle-AR-72113/122005820_zpid/,,,2026-08-21T00:00:00.000Z,Listed for rent,2025-04-21T00:00:00.000Z,Listing removed,2025-03-25T00:00:00.000Z,Price change,2025-03-04T00:00:00.000Z,Listed for rent,2025-01-27T00:00:00.000Z,Listing removed,2025-01-14T00:00:00.000Z,Price change
"11 Page Cv, Maumelle, AR 72113",11 Page Cv,Maumelle,AR,,forRent,3,1294,,1695,20,https://www.zillow.com/homedetails/11-Page-Cv-Maumelle-AR-72113/326629_zpid/,,222125,2026-09-02T00:00:00.000Z,Listed for rent,2019-05-21T00:00:00.000Z,Listing removed,2019-02-11T00:00:00.000Z,Listed for rent,2017-11-18T00:00:00.000Z,Listing removed,2017-10-06T00:00:00.000Z,Price change,2017-09-16T00:00:00.000Z,Price change
"21 Pin Oak Loop, Maumelle, AR 72113",21 Pin Oak Loop,Maumelle,AR,,forRent,3,1270,,1500,6,https://www.zillow.com/homedetails/21-Pin-Oak-Loop-Maumelle-AR-72113/326790_zpid/,,177000,2026-09-16T00:00:00.000Z,Listed for rent,2025-06-29T00:00:00.000Z,Listing removed,2025-06-19T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Sold,2025-04-11T00:00:00.000Z,Contingent,2025-02-24T00:00:00.000Z,Price change
"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,Conway,AR,,forRent,3,1192,,1400,40,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,,185000,2026-08-13T00:00:00.000Z,Listed for rent,2024-10-02T00:00:00.000Z,Listing removed,2024-09-23T00:00:00.000Z,Listed for rent,2023-07-28T00:00:00.000Z,Sold,2023-06-28T00:00:00.000Z,Contingent,2023-06-28T00:00:00.000Z,Listed for sale
"2220 Chase Dr, Conway, AR 72034",2220 Chase Dr,Conway,AR,,forRent,3,1582,,1850,68,https://www.zillow.com/homedetails/2220-Chase-Dr-Conway-AR-72034/35730147_zpid/,,141000,2026-07-16T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Listing removed,2025-04-06T00:00:00.000Z,Listed for rent,2025-03-29T00:00:00.000Z,Listing removed,2025-01-19T00:00:00.000Z,Price change,2025-01-18T00:00:00.000Z,Listed for rent
