bedrooms,daysOnZillow,hdpUrl,homeStatus,lastSoldPrice,listingAddress/full,listingAddress/street,listingPrice/amount,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,livingArea,price,propertyUrl
3,6,/homedetails/60-Parkview-Dr-Cabot-AR-72023/255734_zpid/,FOR_RENT,135000,"60 Parkview Dr, Cabot, AR 72023",60 Parkview Dr,1375,2026-08-05T00:00:00.000Z,Listed for rent,2025-06-11T00:00:00.000Z,Listing removed,2017-04-01T00:00:00.000Z,Listing removed,2017-02-26T00:00:00.000Z,Listed for rent,2013-07-08T00:00:00.000Z,Sold,2010-01-05T00:00:00.000Z,Sold,2009-01-20T00:00:00.000Z,Listing removed,2008-09-29T00:00:00.000Z,Listed for sale,,,,,,,,,2025-06-10T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2025-06-09T00:00:00.000Z,Listing removed,2025-05-09T00:00:00.000Z,Listed for rent,2023-04-19T00:00:00.000Z,Listing removed,2023-04-06T00:00:00.000Z,Listed for rent,2022-08-24T00:00:00.000Z,Listing removed,2022-08-03T00:00:00.000Z,Listed for rent,2022-06-28T00:00:00.000Z,Sold,1475,1375,https://www.zillow.com/homedetails/60-Parkview-Dr-Cabot-AR-72023/255734_zpid/
3,5,/homedetails/34-Woodhaven-Dr-Cabot-AR-72023/338206710_zpid/,FOR_RENT,165000,"34 Woodhaven Dr, Cabot, AR 72023",34 Woodhaven Dr,1650,2026-08-07T00:00:00.000Z,Listed for rent,2025-04-03T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2025-03-15T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2025-02-13T00:00:00.000Z,Price change,2025-02-11T00:00:00.000Z,Listed for rent,2020-11-30T00:00:00.000Z,Sold,2020-10-19T00:00:00.000Z,Sold,,,,,,,1305,1650,https://www.zillow.com/homedetails/34-Woodhaven-Dr-Cabot-AR-72023/338206710_zpid/
3,3,/homedetails/608-S-Baridon-St-Conway-AR-72034/236173_zpid/,FOR_RENT,132500,"608 S Baridon St, Conway, AR 72034",608 S Baridon St,1800,2026-08-08T00:00:00.000Z,Listed for rent,2026-07-28T00:00:00.000Z,Listing removed,2015-07-07T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,2026-07-06T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2026-04-27T00:00:00.000Z,Listing removed,2026-04-01T00:00:00.000Z,Price change,2022-11-28T00:00:00.000Z,Price change,2022-11-03T00:00:00.000Z,Listed for rent,2018-10-17T00:00:00.000Z,Sold,2018-09-20T00:00:00.000Z,Pending sale,2018-08-24T00:00:00.000Z,Listed for sale,1997,1800,https://www.zillow.com/homedetails/608-S-Baridon-St-Conway-AR-72034/236173_zpid/
3,3,/homedetails/103-E-Scott-St-Carlisle-AR-72024/258138_zpid/,FOR_RENT,75000,"103 E Scott St, Carlisle, AR 72024",103 E Scott St,1300,2026-08-09T00:00:00.000Z,Listed for rent,2025-05-14T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,2025-03-28T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,2024-12-02T00:00:00.000Z,Listed for sale,2014-01-15T00:00:00.000Z,Sold,2013-07-17T00:00:00.000Z,Sold,2013-06-26T00:00:00.000Z,Price change,2013-05-17T00:00:00.000Z,Price change,2013-02-20T00:00:00.000Z,Price change,2013-01-27T00:00:00.000Z,Listed for sale,1556,1300,https://www.zillow.com/homedetails/103-E-Scott-St-Carlisle-AR-72024/258138_zpid/
3,5,/homedetails/211-Rodney-Guthrie-Dr-Cabot-AR-72023/256835_zpid/,FOR_RENT,155000,"211 Rodney Guthrie Dr, Cabot, AR 72023",211 Rodney Guthrie Dr,1345,2026-08-06T00:00:00.000Z,Listed for rent,2025-09-22T00:00:00.000Z,Listing removed,2019-08-26T00:00:00.000Z,Pending sale,2019-08-13T00:00:00.000Z,Price change,2019-05-31T00:00:00.000Z,Price change,2019-03-17T00:00:00.000Z,Listed for sale,2017-02-23T00:00:00.000Z,Listing removed,2017-01-02T00:00:00.000Z,Price change,2016-07-05T00:00:00.000Z,Listed for sale,2016-06-27T00:00:00.000Z,Sold,2015-11-21T00:00:00.000Z,Listed for sale,2014-09-16T00:00:00.000Z,Sold,2025-08-26T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2025-07-29T00:00:00.000Z,Listed for rent,2023-07-27T00:00:00.000Z,Listing removed,2023-07-06T00:00:00.000Z,Listed for rent,2022-03-10T00:00:00.000Z,Sold,2022-01-31T00:00:00.000Z,Listed for sale,2019-09-20T00:00:00.000Z,Sold,2019-09-11T00:00:00.000Z,Listed for sale,1268,1345,https://www.zillow.com/homedetails/211-Rodney-Guthrie-Dr-Cabot-AR-72023/256835_zpid/
3,7,/homedetails/120-E-Palm-St-Lonoke-AR-72086/259816_zpid/,FOR_RENT,50000,"120 E Palm St, Lonoke, AR 72086",120 E Palm St,1250,2026-08-04T00:00:00.000Z,Listed for rent,2026-06-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,2026-04-13T00:00:00.000Z,Contingent,,,,,,,,,,,,,,,,,2026-01-16T00:00:00.000Z,Listed for sale,2014-06-09T00:00:00.000Z,Sold,2010-09-02T00:00:00.000Z,Sold,2008-01-08T00:00:00.000Z,Sold,1994-10-26T00:00:00.000Z,Sold,,,,,1502,1250,https://www.zillow.com/homedetails/120-E-Palm-St-Lonoke-AR-72086/259816_zpid/
3,116,/homedetails/120-Suda-St-Cabot-AR-72023/213595966_zpid/,FOR_RENT,120000,"120 Suda St, Cabot, AR 72023",120 Suda St,1095,2026-06-17T00:00:00.000Z,Price change,2026-05-05T00:00:00.000Z,Price change,2023-10-21T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2018-04-27T00:00:00.000Z,Listing removed,2018-04-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,2026-04-18T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2024-08-02T00:00:00.000Z,Sold,2024-07-23T00:00:00.000Z,Listing removed,2024-07-04T00:00:00.000Z,Listed for rent,2024-06-25T00:00:00.000Z,Listed for sale,2024-05-20T00:00:00.000Z,Contingent,2024-05-03T00:00:00.000Z,Listed for sale,2023-10-26T00:00:00.000Z,Listing removed,1008,1095,https://www.zillow.com/homedetails/120-Suda-St-Cabot-AR-72023/213595966_zpid/
3,57,/homedetails/203-Lynn-Ln-Lonoke-AR-72086/260453_zpid/,FOR_RENT,105000,"203 Lynn Ln, Lonoke, AR 72086",203 Lynn Ln,1225,2026-06-30T00:00:00.000Z,Price change,2026-06-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,2026-06-01T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2026-05-14T00:00:00.000Z,Listed for rent,2022-05-19T00:00:00.000Z,Sold,2022-05-13T00:00:00.000Z,Contingent,2022-05-05T00:00:00.000Z,Listed for sale,2014-05-30T00:00:00.000Z,Sold,2014-02-20T00:00:00.000Z,Sold,2014-01-11T00:00:00.000Z,Listed for sale,1200,1225,https://www.zillow.com/homedetails/203-Lynn-Ln-Lonoke-AR-72086/260453_zpid/
3,56,/homedetails/781-Highway-365-Mayflower-AR-72106/227206_zpid/,FOR_RENT,165700,"781 Highway 365, Mayflower, AR 72106",781 Highway 365,1175,2026-07-28T00:00:00.000Z,Price change,2026-06-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,2023-11-01T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2023-10-21T00:00:00.000Z,Price change,2023-09-12T00:00:00.000Z,Listed for rent,2023-03-10T00:00:00.000Z,Listing removed,2023-02-13T00:00:00.000Z,Listed for rent,2013-04-30T00:00:00.000Z,Sold,2007-03-14T00:00:00.000Z,Sold,,,1140,1175,https://www.zillow.com/homedetails/781-Highway-365-Mayflower-AR-72106/227206_zpid/
3,18,/homedetails/36-Parkview-Dr-Cabot-AR-72023/255635_zpid/,FOR_RENT,105000,"36 Parkview Dr, Cabot, AR 72023",36 Parkview Dr,1195,2026-07-24T00:00:00.000Z,Listed for rent,2024-01-09T00:00:00.000Z,Listing removed,2020-02-01T00:00:00.000Z,Listed for rent,2019-11-18T00:00:00.000Z,Sold,2019-10-04T00:00:00.000Z,Listed for sale,2018-11-01T00:00:00.000Z,Listing removed,2018-08-29T00:00:00.000Z,Listed for sale,2017-03-23T00:00:00.000Z,Sold,2016-12-12T00:00:00.000Z,Listed for sale,2016-10-13T00:00:00.000Z,Sold,2016-09-07T00:00:00.000Z,Listed for sale,2015-03-26T00:00:00.000Z,Sold,2023-12-28T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2022-10-11T00:00:00.000Z,Listing removed,2022-10-03T00:00:00.000Z,Listed for rent,2022-02-08T00:00:00.000Z,Listing removed,2022-01-25T00:00:00.000Z,Price change,2022-01-04T00:00:00.000Z,Listed for rent,2020-03-10T00:00:00.000Z,Listing removed,2020-02-11T00:00:00.000Z,Price change,1137,1195,https://www.zillow.com/homedetails/36-Parkview-Dr-Cabot-AR-72023/255635_zpid/
3,20,/homedetails/9546-State-Highway-89-S-Lonoke-AR-72086/464053318_zpid/,FOR_RENT,,"9546 State Highway 89 S, Lonoke, AR 72086",9546 State Highway 89 S,875,2026-08-10T00:00:00.000Z,Price change,2026-07-22T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216,875,https://www.zillow.com/homedetails/9546-State-Highway-89-S-Lonoke-AR-72086/464053318_zpid/
3,4,/homedetails/403-Carriage-Dr-Benton-AR-72015/247595015_zpid/,FOR_RENT,224000,"403 Carriage Dr, Benton, AR 72015",403 Carriage Dr,1675,2026-08-07T00:00:00.000Z,Listed for rent,2025-05-01T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2025-04-18T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2025-04-16T00:00:00.000Z,Sold,2025-03-28T00:00:00.000Z,Contingent,2025-03-25T00:00:00.000Z,Listed for sale,2023-10-13T00:00:00.000Z,Sold,2017-08-18T00:00:00.000Z,Sold,,,,,1400,1675,https://www.zillow.com/homedetails/403-Carriage-Dr-Benton-AR-72015/247595015_zpid/
4,63,/homedetails/12239-Skyview-Dr-Bauxite-AR-72011/71715798_zpid/,FOR_RENT,135000,"12239 Skyview Dr, Bauxite, AR 72011",12239 Skyview Dr,1600,2026-08-11T00:00:00.000Z,Price change,2026-07-30T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,,,,,2026-06-09T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2024-05-15T00:00:00.000Z,Sold,2021-02-06T00:00:00.000Z,Sold,2020-10-27T00:00:00.000Z,Price change,2020-09-10T00:00:00.000Z,Listed for sale,2008-07-10T00:00:00.000Z,Sold,,,,,1600,1600,https://www.zillow.com/homedetails/12239-Skyview-Dr-Bauxite-AR-72011/71715798_zpid/
3,27,/homedetails/16-Emerald-Cir-Cabot-AR-72023/254439_zpid/,FOR_RENT,3400000,"16 Emerald Cir, Cabot, AR 72023",16 Emerald Cir,1895,2026-07-25T00:00:00.000Z,Price change,2026-07-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,2015-04-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,1895,https://www.zillow.com/homedetails/16-Emerald-Cir-Cabot-AR-72023/254439_zpid/
3,4,/homedetails/42-Winners-Cir-Cabot-AR-72023/72176611_zpid/,FOR_RENT,196500,"42 Winners Cir, Cabot, AR 72023",42 Winners Cir,1850,2026-08-07T00:00:00.000Z,Listed for rent,2025-10-07T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2025-09-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2025-07-09T00:00:00.000Z,Sold,2025-04-28T00:00:00.000Z,Price change,2025-04-14T00:00:00.000Z,Price change,2025-04-03T00:00:00.000Z,Price change,2025-03-27T00:00:00.000Z,Listed for sale,,,,,1521,1850,https://www.zillow.com/homedetails/42-Winners-Cir-Cabot-AR-72023/72176611_zpid/
3,634,/homedetails/21-Center-Rd-Mayflower-AR-72106/35731070_zpid/,SOLD,195500,"21 Center Rd, Mayflower, AR 72106",21 Center Rd,195500,2026-08-10T00:00:00.000Z,Listing removed,2026-07-27T00:00:00.000Z,Price change,2024-11-15T00:00:00.000Z,Sold,2024-10-01T00:00:00.000Z,Listed for sale,2012-05-24T00:00:00.000Z,Sold,2012-02-19T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,2026-07-10T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2026-05-21T00:00:00.000Z,Listing removed,2026-05-06T00:00:00.000Z,Price change,2026-05-03T00:00:00.000Z,Listed for rent,2026-04-11T00:00:00.000Z,Listing removed,2026-03-25T00:00:00.000Z,Listed for rent,2025-09-24T00:00:00.000Z,Listing removed,2025-09-03T00:00:00.000Z,Listed for rent,1344,195500,https://www.zillow.com/homedetails/21-Center-Rd-Mayflower-AR-72106/35731070_zpid/
3,11,/homedetails/677-Joyner-Loop-Lonoke-AR-72086/99406145_zpid/,FOR_RENT,,"677 Joyner Loop, Lonoke, AR 72086",677 Joyner Loop,900,2026-07-31T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2020-01-24T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2020-01-08T00:00:00.000Z,Listed for rent,2019-04-01T00:00:00.000Z,Listing removed,2019-03-07T00:00:00.000Z,Listed for rent,,,,,,,,,1280,900,https://www.zillow.com/homedetails/677-Joyner-Loop-Lonoke-AR-72086/99406145_zpid/
3,25,/homedetails/627-Timberline-Rd-Jacksonville-AR-72076/449592145_zpid/,FOR_RENT,,"627 Timberline Rd, Jacksonville, AR 72076",627 Timberline Rd,1725,2026-07-17T00:00:00.000Z,Listed for rent,2025-07-17T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2025-07-01T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2025-05-20T00:00:00.000Z,Listed for rent,2025-04-09T00:00:00.000Z,Listing removed,2025-04-09T00:00:00.000Z,Listed for rent,,,,,,,,,1305,1725,https://www.zillow.com/homedetails/627-Timberline-Rd-Jacksonville-AR-72076/449592145_zpid/
3,4,/homedetails/22-01-Blair-Greenbrier-AR-72058/2079669832_zpid/,FOR_RENT,115000,"22-01 Blair, Greenbrier, AR 72058",22-01 Blair,1400,2026-08-07T00:00:00.000Z,Listed for rent,2020-05-08T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1400,https://www.zillow.com/homedetails/22-01-Blair-Greenbrier-AR-72058/2079669832_zpid/
3,11,/homedetails/102-Rosebud-Cir-Cabot-AR-72023/63160774_zpid/,FOR_RENT,199000,"102 Rosebud Cir, Cabot, AR 72023",102 Rosebud Cir,1450,2026-07-31T00:00:00.000Z,Listed for rent,2024-10-10T00:00:00.000Z,Listing removed,2018-08-05T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,2024-10-09T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2024-09-26T00:00:00.000Z,Listed for rent,2024-08-23T00:00:00.000Z,Sold,2024-07-15T00:00:00.000Z,Listed for sale,2019-02-08T00:00:00.000Z,Sold,2019-01-11T00:00:00.000Z,Pending sale,2018-12-01T00:00:00.000Z,Price change,2018-09-22T00:00:00.000Z,Price change,1277,1450,https://www.zillow.com/homedetails/102-Rosebud-Cir-Cabot-AR-72023/63160774_zpid/
3,1,/homedetails/3-Shamsie-Dr-Ward-AR-72176/99427930_zpid/,FOR_RENT,80051,"3 Shamsie Dr, Ward, AR 72176",3 Shamsie Dr,1200,2026-08-10T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2020-01-11T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,2019-12-24T00:00:00.000Z,Listed for rent,2014-12-01T00:00:00.000Z,Listing removed,2014-11-14T00:00:00.000Z,Listed for rent,2014-11-05T00:00:00.000Z,Sold,2014-09-20T00:00:00.000Z,Listed for sale,,,,,1246,1200,https://www.zillow.com/homedetails/3-Shamsie-Dr-Ward-AR-72176/99427930_zpid/
3,13,/homedetails/14-Saunder-Dr-N-Austin-AR-72007/347067074_zpid/,FOR_RENT,198000,"14 Saunder Dr N, Austin, AR 72007",14 Saunder Dr N,1550,2026-07-29T00:00:00.000Z,Listed for rent,2023-03-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,2023-02-13T00:00:00.000Z,Contingent,,,,,,,,,,,,,,,,,2023-01-20T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,1392,1550,https://www.zillow.com/homedetails/14-Saunder-Dr-N-Austin-AR-72007/347067074_zpid/
3,20,/homedetails/400-Apricot-St-Austin-AR-72007/82250818_zpid/,FOR_RENT,280000,"400 Apricot St, Austin, AR 72007",400 Apricot St,1475,2026-07-22T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change,2024-06-02T00:00:00.000Z,Listed for rent,2024-02-08T00:00:00.000Z,Sold,2023-06-11T00:00:00.000Z,Listing removed,2023-06-02T00:00:00.000Z,Price change,2022-11-16T00:00:00.000Z,Listed for rent,2022-10-07T00:00:00.000Z,Sold,2022-08-15T00:00:00.000Z,Listed for sale,2015-03-09T00:00:00.000Z,Sold,,,,,2026-05-16T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2026-05-08T00:00:00.000Z,Listed for rent,2025-09-09T00:00:00.000Z,Listing removed,2025-08-26T00:00:00.000Z,Listed for rent,2025-08-21T00:00:00.000Z,Sold,2024-07-10T00:00:00.000Z,Listing removed,2024-06-24T00:00:00.000Z,Listed for rent,2024-06-10T00:00:00.000Z,Listing removed,1200,1475,https://www.zillow.com/homedetails/400-Apricot-St-Austin-AR-72007/82250818_zpid/
3,0,/homedetails/14225-Clayton-Dr-Shannon-Hills-AR-72103/393298_zpid/,FOR_RENT,127900,"14225 Clayton Dr, Shannon Hills, AR 72103",14225 Clayton Dr,995,2026-08-11T00:00:00.000Z,Listed for rent,2026-01-07T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2025-12-22T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2023-10-25T00:00:00.000Z,Listing removed,2023-10-03T00:00:00.000Z,Listed for rent,2021-10-04T00:00:00.000Z,Listing removed,2021-09-13T00:00:00.000Z,Sold,2021-09-10T00:00:00.000Z,Listed for rent,2021-05-28T00:00:00.000Z,Sold,,,1273,995,https://www.zillow.com/homedetails/14225-Clayton-Dr-Shannon-Hills-AR-72103/393298_zpid/
3,60,/homedetails/56-Eden-Valley-Ranch-Rd-Vilonia-AR-72173/102990816_zpid/,FOR_RENT,91800,"56 Eden Valley Ranch Rd, Vilonia, AR 72173",56 Eden Valley Ranch Rd,1295,2026-07-20T00:00:00.000Z,Price change,2026-07-02T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,,,,,2026-06-22T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2026-06-13T00:00:00.000Z,Listed for rent,2024-04-05T00:00:00.000Z,Sold,2024-03-07T00:00:00.000Z,Listing removed,2024-02-29T00:00:00.000Z,Listed for sale,2022-08-05T00:00:00.000Z,Sold,2022-06-16T00:00:00.000Z,Listed for sale,,,1280,1295,https://www.zillow.com/homedetails/56-Eden-Valley-Ranch-Rd-Vilonia-AR-72173/102990816_zpid/
3,34,/homedetails/5-Weatherwood-Dr-Greenbrier-AR-72058/102993946_zpid/,FOR_RENT,154000,"5 Weatherwood Dr, Greenbrier, AR 72058",5 Weatherwood Dr,1600,2026-07-09T00:00:00.000Z,Listed for rent,2022-10-04T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2022-09-19T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2022-09-16T00:00:00.000Z,Listed for sale,2008-04-30T00:00:00.000Z,Sold,,,,,,,,,,,1547,1600,https://www.zillow.com/homedetails/5-Weatherwood-Dr-Greenbrier-AR-72058/102993946_zpid/
3,6,/homedetails/6-Oddie-Ln-Ward-AR-72176/35731735_zpid/,FOR_RENT,125000,"6 Oddie Ln, Ward, AR 72176",6 Oddie Ln,1300,2026-08-05T00:00:00.000Z,Listed for rent,2024-06-26T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2024-06-07T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2024-03-29T00:00:00.000Z,Listing removed,2024-03-17T00:00:00.000Z,Listed for rent,2024-03-11T00:00:00.000Z,Sold,2024-02-07T00:00:00.000Z,Listed for sale,,,,,,,1248,1300,https://www.zillow.com/homedetails/6-Oddie-Ln-Ward-AR-72176/35731735_zpid/
3,14,/homedetails/4056-Kings-River-Trl-Bauxite-AR-72011/2062403626_zpid/,FOR_RENT,200660,"4056 Kings River Trl, Bauxite, AR 72011",4056 Kings River Trl,1545,2026-07-29T00:00:00.000Z,Listed for rent,2023-02-11T00:00:00.000Z,Listing removed,2022-08-04T00:00:00.000Z,Price change,2022-07-26T00:00:00.000Z,Price change,2022-07-21T00:00:00.000Z,Listed for sale,2022-07-18T00:00:00.000Z,Listing removed,2022-07-13T00:00:00.000Z,Listed for sale,,,,,,,,,,,2023-02-03T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2023-01-11T00:00:00.000Z,Price change,2022-12-14T00:00:00.000Z,Price change,2022-11-22T00:00:00.000Z,Price change,2022-11-10T00:00:00.000Z,Listed for rent,2022-10-28T00:00:00.000Z,Sold,2022-10-08T00:00:00.000Z,Contingent,2022-08-24T00:00:00.000Z,Price change,1480,1545,https://www.zillow.com/homedetails/4056-Kings-River-Trl-Bauxite-AR-72011/2062403626_zpid/
3,33,/homedetails/26-Mustang-Dr-Cabot-AR-72023/63160976_zpid/,FOR_RENT,310000,"26 Mustang Dr, Cabot, AR 72023",26 Mustang Dr,1650,2026-07-10T00:00:00.000Z,Listed for rent,2024-06-27T00:00:00.000Z,Sold,2017-02-02T00:00:00.000Z,Listed for rent,2015-11-06T00:00:00.000Z,Listing removed,2015-10-11T00:00:00.000Z,Listed for rent,2015-08-31T00:00:00.000Z,Listing removed,2015-08-22T00:00:00.000Z,Listed for rent,2014-09-19T00:00:00.000Z,Listing removed,2014-09-04T00:00:00.000Z,Listed for rent,2013-08-26T00:00:00.000Z,Listing removed,2013-08-21T00:00:00.000Z,Listed for rent,2011-03-03T00:00:00.000Z,Listing removed,2024-06-15T00:00:00.000Z,Listing removed,2011-02-15T00:00:00.000Z,Listed for sale,2011-01-26T00:00:00.000Z,Sold,2010-11-26T00:00:00.000Z,Price change,2010-05-30T00:00:00.000Z,Listed for sale,,,,,,,,,2024-04-04T00:00:00.000Z,Listed for rent,2024-03-21T00:00:00.000Z,Sold,2024-03-15T00:00:00.000Z,Contingent,2024-03-10T00:00:00.000Z,Listed for sale,2018-07-02T00:00:00.000Z,Listing removed,2018-06-26T00:00:00.000Z,Listed for rent,2017-02-07T00:00:00.000Z,Listing removed,1537,1650,https://www.zillow.com/homedetails/26-Mustang-Dr-Cabot-AR-72023/63160976_zpid/
3,9,/homedetails/18-Marian-Cv-Cabot-AR-72023/256302_zpid/,FOR_RENT,146000,"18 Marian Cv, Cabot, AR 72023",18 Marian Cv,1400,2026-08-02T00:00:00.000Z,Listed for rent,2025-04-21T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2025-04-02T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,2020-09-10T00:00:00.000Z,Listing removed,2020-09-01T00:00:00.000Z,Listed for rent,2014-03-14T00:00:00.000Z,Sold,,,,,,,,,1400,1400,https://www.zillow.com/homedetails/18-Marian-Cv-Cabot-AR-72023/256302_zpid/
3,61,/homedetails/19-Patti-Cv-Ward-AR-72176/338981616_zpid/,FOR_RENT,210000,"19 Patti Cv, Ward, AR 72176",19 Patti Cv,1495,2026-08-08T00:00:00.000Z,Price change,2026-08-02T00:00:00.000Z,Price change,2022-06-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,2026-07-24T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2026-07-18T00:00:00.000Z,Price change,2026-06-12T00:00:00.000Z,Listed for rent,2024-05-24T00:00:00.000Z,Listing removed,2024-05-15T00:00:00.000Z,Listed for rent,2024-03-11T00:00:00.000Z,Listing removed,2024-03-02T00:00:00.000Z,Listed for rent,2022-10-14T00:00:00.000Z,Sold,1330,1495,https://www.zillow.com/homedetails/19-Patti-Cv-Ward-AR-72176/338981616_zpid/
3,15,/homedetails/227-Iris-St-Haskell-AR-72015/2060765172_zpid/,FOR_RENT,195000,"227 Iris St, Haskell, AR 72015",227 Iris St,1795,2026-07-27T00:00:00.000Z,Listed for rent,2023-02-16T00:00:00.000Z,Listing removed,,,,,,,,,,,,,,,,,,,,,2023-02-08T00:00:00.000Z,Price change,,,,,,,,,,,,,,,,,2023-01-26T00:00:00.000Z,Price change,2022-12-09T00:00:00.000Z,Listed for rent,2022-11-10T00:00:00.000Z,Sold,,,,,,,,,1420,1795,https://www.zillow.com/homedetails/227-Iris-St-Haskell-AR-72015/2060765172_zpid/
3,2289,/homedetails/3005-Plateau-Dr-Conway-AR-72032/71714489_zpid/,OTHER,218000,"3005 Plateau Dr, Conway, AR 72032",3005 Plateau Dr,292800,2026-08-07T00:00:00.000Z,Listing removed,2026-07-11T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,2020-05-05T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,2020-03-27T00:00:00.000Z,Listed for sale,2019-07-23T00:00:00.000Z,Sold,2019-06-25T00:00:00.000Z,Pending sale,2019-06-12T00:00:00.000Z,Listed for sale,2010-10-20T00:00:00.000Z,Sold,2010-05-22T00:00:00.000Z,Listed for sale,,,1929,292800,https://www.zillow.com/homedetails/3005-Plateau-Dr-Conway-AR-72032/71714489_zpid/
